scale,language,template_id,level,text,marker
size,zh,68,-1,yishujia cheng ni wei xiao zuihou.,xiao
size,zh,68,0,yishujia cheng ni wei putong zuihou.,putong
size,zh,68,1,yishujia cheng ni wei da zuihou.,da
size,zh,68,2,yishujia cheng ni wei juda zuihou.,juda
size,zh,69,-2,pinglun zhe cheng zhe shou ge wei weixiao huiyi hou.,weixiao
size,zh,69,-1,pinglun zhe cheng zhe shou ge wei xiao huiyi hou.,xiao
size,zh,69,0,pinglun zhe cheng zhe shou ge wei putong huiyi hou.,putong
size,zh,69,1,pinglun zhe cheng zhe shou ge wei da huiyi hou.,da
size,zh,69,2,pinglun zhe cheng zhe shou ge wei juda huiyi hou.,juda
size,zh,70,-2,pinglun zhe cheng zhe zuo chengshi wei weixiao jintian.,weixiao
size,zh,70,-1,pinglun zhe cheng zhe zuo chengshi wei xiao jintian.,xiao
size,zh,70,0,pinglun zhe cheng zhe zuo chengshi wei putong jintian.,putong
size,zh,70,1,pinglun zhe cheng zhe zuo chengshi wei da jintian.,da
size,zh,70,2,pinglun zhe cheng zhe zuo chengshi wei juda jintian.,juda
size,zh,71,-2,yishujia cheng ni wei weixiao huiyi hou.,weixiao
size,zh,71,-1,yishujia cheng ni wei xiao huiyi hou.,xiao
size,zh,71,0,yishujia cheng ni wei putong huiyi hou.,putong
size,zh,71,1,yishujia cheng ni wei da huiyi hou.,da
size,zh,71,2,yishujia cheng ni wei juda huiyi hou.,juda
size,zh,72,-2,ta cheng zhe zuo chengshi wei weixiao huiyi hou.,weixiao
size,zh,72,-1,ta cheng zhe zuo chengshi wei xiao huiyi hou.,xiao
size,zh,72,0,ta cheng zhe zuo chengshi wei putong huiyi hou.,putong
size,zh,72,1,ta cheng zhe zuo chengshi wei da huiyi hou.,da
size,zh,72,2,ta cheng zhe zuo chengshi wei juda huiyi hou.,juda
size,zh,73,-2,wo cheng zhe bu dianying wei weixiao sixiadi.,weixiao
size,zh,73,-1,wo cheng zhe bu dianying wei xiao sixiadi.,xiao
size,zh,73,0,wo cheng zhe bu dianying wei putong sixiadi.,putong
size,zh,73,1,wo cheng zhe bu dianying wei da sixiadi.,da
size,zh,73,2,wo cheng zhe bu dianying wei juda sixiadi.,juda
size,zh,74,-2,pinglun zhe cheng zhe ge xitong wei weixiao shencha shi.,weixiao
size,zh,74,-1,pinglun zhe cheng zhe ge xitong wei xiao shencha shi.,xiao
size,zh,74,0,pinglun zhe cheng zhe ge xitong wei putong shencha shi.,putong
size,zh,74,1,pinglun zhe cheng zhe ge xitong wei da shencha shi.,da
size,zh,74,2,pinglun zhe cheng zhe ge xitong wei juda shencha shi.,juda
size,zh,75,-2,yishujia cheng zhe ge jianyi wei weixiao huiyi hou.,weixiao
size,zh,75,-1,yishujia cheng zhe ge jianyi wei xiao huiyi hou.,xiao
size,zh,75,0,yishujia cheng zhe ge jianyi wei putong huiyi hou.,putong
size,zh,75,1,yishujia cheng zhe ge jianyi wei da huiyi hou.,da
size,zh,75,2,yishujia cheng zhe ge jianyi wei juda huiyi hou.,juda
size,zh,76,-2,linju cheng zhe ge jianyi wei weixiao huiyi hou.,weixiao
size,zh,76,-1,linju cheng zhe ge jianyi wei xiao huiyi hou.,xiao
size,zh,76,0,linju cheng zhe ge jianyi wei putong huiyi hou.,putong
size,zh,76,1,linju cheng zhe ge jianyi wei da huiyi hou.,da
size,zh,76,2,linju cheng zhe ge jianyi wei juda huiyi hou.,juda
size,zh,77,-2,laoshi cheng zhe ge jianyi wei weixiao huiyi hou.,weixiao
size,zh,77,-1,laoshi cheng zhe ge jianyi wei xiao huiyi hou.,xiao
size,zh,77,0,laoshi cheng zhe ge jianyi wei putong huiyi hou.,putong
size,zh,77,1,laoshi cheng zhe ge jianyi wei da huiyi hou.,da
size,zh,77,2,laoshi cheng zhe ge jianyi wei juda huiyi hou.,juda
size,zh,78,-2,yonghu cheng zhe shou ge wei weixiao zuihou.,weixiao
size,zh,78,-1,yonghu cheng zhe shou ge wei xiao zuihou.,xiao
size,zh,78,0,yonghu cheng zhe shou ge wei putong zuihou.,putong
size,zh,78,1,yonghu cheng zhe shou ge wei da zuihou.,da
size,zh,78,2,yonghu cheng zhe shou ge wei juda zuihou.,juda
size,zh,79,-2,linju cheng zhe ge xitong wei weixiao zuihou.,weixiao
size,zh,79,-1,linju cheng zhe ge xitong wei xiao zuihou.,xiao
size,zh,79,0,linju cheng zhe ge xitong wei putong zuihou.,putong
size,zh,79,1,linju cheng zhe ge xitong wei da zuihou.,da
size,zh,79,2,linju cheng zhe ge xitong wei juda zuihou.,juda
size,zh,80,-2,yonghu cheng zhe ge xitong wei weixiao huiyi hou.,weixiao
size,zh,80,-1,yonghu cheng zhe ge xitong wei xiao huiyi hou.,xiao
size,zh,80,0,yonghu cheng zhe ge xitong wei putong huiyi hou.,putong
size,zh,80,1,yonghu cheng zhe ge xitong wei da huiyi hou.,da
size,zh,80,2,yonghu cheng zhe ge xitong wei juda huiyi hou.,juda
size,zh,81,-2,ta cheng zhe ge xitong wei weixiao zuihou.,weixiao
size,zh,81,-1,ta cheng zhe ge xitong wei xiao zuihou.,xiao
size,zh,81,0,ta cheng zhe ge xitong wei putong zuihou.,putong
size,zh,81,1,ta cheng zhe ge xitong wei da zuihou.,da
size,zh,81,2,ta cheng zhe ge xitong wei juda zuihou.,juda
size,zh,82,-2,pinglun zhe cheng zhe ge xitong wei weixiao huiyi hou.,weixiao
size,zh,82,-1,pinglun zhe cheng zhe ge xitong wei xiao huiyi hou.,xiao
size,zh,82,0,pinglun zhe cheng zhe ge xitong wei putong huiyi hou.,putong
size,zh,82,1,pinglun zhe cheng zhe ge xitong wei da huiyi hou.,da
size,zh,82,2,pinglun zhe cheng zhe ge xitong wei juda huiyi hou.,juda
size,zh,83,-2,yanjiu zhe cheng zhe shou ge wei weixiao sixiadi.,weixiao
size,zh,83,-1,yanjiu zhe cheng zhe shou ge wei xiao sixiadi.,xiao
size,zh,83,0,yanjiu zhe cheng zhe shou ge wei putong sixiadi.,putong
size,zh,83,1,yanjiu zhe cheng zhe shou ge wei da sixiadi.,da
size,zh,83,2,yanjiu zhe cheng zhe shou ge wei juda sixiadi.,juda
size,zh,84,-2,yanjiu zhe cheng zhe ge xitong wei weixiao jintian.,weixiao
size,zh,84,-1,yanjiu zhe cheng zhe ge xitong wei xiao jintian.,xiao
size,zh,84,0,yanjiu zhe cheng zhe ge xitong wei putong jintian.,putong
size,zh,84,1,yanjiu zhe cheng zhe ge xitong wei da jintian.,da
size,zh,84,2,yanjiu zhe cheng zhe ge xitong wei juda jintian.,juda
size,zh,85,-2,yishujia cheng ni wei weixiao sixiadi.,weixiao
size,zh,85,-1,yishujia cheng ni wei xiao sixiadi.,xiao
size,zh,85,0,yishujia cheng ni wei putong sixiadi.,putong
size,zh,85,1,yishujia cheng ni wei da sixiadi.,da
size,zh,85,2,yishujia cheng ni wei juda sixiadi.,juda
size,zh,86,-2,wo cheng zhe bu dianying wei weixiao shencha shi.,weixiao
size,zh,86,-1,wo cheng zhe bu dianying wei xiao shencha shi.,xiao
size,zh,86,0,wo cheng zhe bu dianying wei putong shencha shi.,putong
size,zh,86,1,wo cheng zhe bu dianying wei da shencha shi.,da
size,zh,86,2,wo cheng zhe bu dianying wei juda shencha shi.,juda
size,zh,87,-2,pinglun zhe cheng zhe ge jianyi wei weixiao shencha shi.,weixiao
size,zh,87,-1,pinglun zhe cheng zhe ge jianyi wei xiao shencha shi.,xiao
size,zh,87,0,pinglun zhe cheng zhe ge jianyi wei putong shencha shi.,putong
size,zh,87,1,pinglun zhe cheng zhe ge jianyi wei da shencha shi.,da
size,zh,87,2,pinglun zhe cheng zhe ge jianyi wei juda shencha shi.,juda
size,zh,88,-2,linju cheng zhe ge xiangfa wei weixiao sixiadi.,weixiao
size,zh,88,-1,linju cheng zhe ge xiangfa wei xiao sixiadi.,xiao
size,zh,88,0,linju cheng zhe ge xiangfa wei putong sixiadi.,putong
size,zh,88,1,linju cheng zhe ge xiangfa wei da sixiadi.,da
size,zh,88,2,linju cheng zhe ge xiangfa wei juda sixiadi.,juda
size,zh,89,-2,ta cheng zhe ge jianyi wei weixiao jintian.,weixiao
size,zh,89,-1,ta cheng zhe ge jianyi wei xiao jintian.,xiao
size,zh,89,0,ta cheng zhe ge jianyi wei putong jintian.,putong
size,zh,89,1,ta cheng zhe ge jianyi wei da jintian.,da
size,zh,89,2,ta cheng zhe ge jianyi wei juda jintian.,juda
size,zh,90,-2,wo cheng zhe shou ge wei weixiao sixiadi.,weixiao
size,zh,90,-1,wo cheng zhe shou ge wei xiao sixiadi.,xiao
size,zh,90,0,wo cheng zhe shou ge wei putong sixiadi.,putong
size,zh,90,1,wo cheng zhe shou ge wei da sixiadi.,da
size,zh,90,2,wo cheng zhe shou ge wei juda sixiadi.,juda
size,zh,91,-2,pinglun zhe cheng zhe ge xiangfa wei weixiao jintian.,weixiao
size,zh,91,-1,pinglun zhe cheng zhe ge xiangfa wei xiao jintian.,xiao
size,zh,91,0,pinglun zhe cheng zhe ge xiangfa wei putong jintian.,putong
size,zh,91,1,pinglun zhe cheng zhe ge xiangfa wei da jintian.,da
size,zh,91,2,pinglun zhe cheng zhe ge xiangfa wei juda jintian.,juda
size,zh,92,-2,ta cheng zhe ge xiangfa wei weixiao jintian.,weixiao
size,zh,92,-1,ta cheng zhe ge xiangfa wei xiao jintian.,xiao
size,zh,92,0,ta cheng zhe ge xiangfa wei putong jintian.,putong
size,zh,92,1,ta cheng zhe ge xiangfa wei da jintian.,da
size,zh,92,2,ta cheng zhe ge xiangfa wei juda jintian.,juda
size,zh,93,-2,linju cheng zhe shou ge wei weixiao sixiadi.,weixiao
size,zh,93,-1,linju cheng zhe shou ge wei xiao sixiadi.,xiao
size,zh,93,0,linju cheng zhe shou ge wei putong sixiadi.,putong
size,zh,93,1,linju cheng zhe shou ge wei da sixiadi.,da
size,zh,93,2,linju cheng zhe shou ge wei juda sixiadi.,juda
size,zh,94,-2,laoshi cheng ni wei weixiao jintian.,weixiao
size,zh,94,-1,laoshi cheng ni wei xiao jintian.,xiao
size,zh,94,0,laoshi cheng ni wei putong jintian.,putong
size,zh,94,1,laoshi cheng ni wei da jintian.,da
size,zh,94,2,laoshi cheng ni wei juda jintian.,juda
size,zh,95,-2,yonghu cheng zhe ge sheji wei weixiao sixiadi.,weixiao
size,zh,95,-1,yonghu cheng zhe ge sheji wei xiao sixiadi.,xiao
size,zh,95,0,yonghu cheng zhe ge sheji wei putong sixiadi.,putong
size,zh,95,1,yonghu cheng zhe ge sheji wei da sixiadi.,da
size,zh,95,2,yonghu cheng zhe ge sheji wei juda sixiadi.,juda
size,zh,96,-2,yanjiu zhe cheng zhe ge jianyi wei weixiao sixiadi.,weixiao
size,zh,96,-1,yanjiu zhe cheng zhe ge jianyi wei xiao sixiadi.,xiao
size,zh,96,0,yanjiu zhe cheng zhe ge jianyi wei putong sixiadi.,putong
size,zh,96,1,yanjiu zhe cheng zhe ge jianyi wei da sixiadi.,da
size,zh,96,2,yanjiu zhe cheng zhe ge jianyi wei juda sixiadi.,juda
size,zh,97,-2,ta cheng zhe bu dianying wei weixiao jintian.,weixiao
size,zh,97,-1,ta cheng zhe bu dianying wei xiao jintian.,xiao
size,zh,97,0,ta cheng zhe bu dianying wei putong jintian.,putong
size,zh,97,1,ta cheng zhe bu dianying wei da jintian.,da
size,zh,97,2,ta cheng zhe bu dianying wei juda jintian.,juda
size,zh,98,-2,laoshi cheng zhe shou ge wei weixiao sixiadi.,weixiao
size,zh,98,-1,laoshi cheng zhe shou ge wei xiao sixiadi.,xiao
size,zh,98,0,laoshi cheng zhe shou ge wei putong sixiadi.,putong
size,zh,98,1,laoshi cheng zhe shou ge wei da sixiadi.,da
size,zh,98,2,laoshi cheng zhe shou ge wei juda sixiadi.,juda
size,zh,99,-2,linju cheng zhe zuo chengshi wei weixiao shencha shi.,weixiao
size,zh,99,-1,linju cheng zhe zuo chengshi wei xiao shencha shi.,xiao
size,zh,99,0,linju cheng zhe zuo chengshi wei putong shencha shi.,putong
size,zh,99,1,linju cheng zhe zuo chengshi wei da shencha shi.,da
size,zh,99,2,linju cheng zhe zuo chengshi wei juda shencha shi.,juda
size,zh,100,-2,wo cheng zhe ge jianyi wei weixiao jintian.,weixiao
size,zh,100,-1,wo cheng zhe ge jianyi wei xiao jintian.,xiao
size,zh,100,0,wo cheng zhe ge jianyi wei putong jintian.,putong
size,zh,100,1,wo cheng zhe ge jianyi wei da jintian.,da
size,zh,100,2,wo cheng zhe ge jianyi wei juda jintian.,juda
size,zh,101,-2,linju cheng zhe ge xiangfa wei weixiao huiyi hou.,weixiao
size,zh,101,-1,linju cheng zhe ge xiangfa wei xiao huiyi hou.,xiao
size,zh,101,0,linju cheng zhe ge xiangfa wei putong huiyi hou.,putong
size,zh,101,1,linju cheng zhe ge xiangfa wei da huiyi hou.,da
size,zh,101,2,linju cheng zhe ge xiangfa wei juda huiyi hou.,juda
size,zh,102,-2,yishujia cheng ni wei weixiao shencha shi.,weixiao
size,zh,102,-1,yishujia cheng ni wei xiao shencha shi.,xiao
size,zh,102,0,yishujia cheng ni wei putong shencha shi.,putong
size,zh,102,1,yishujia cheng ni wei da shencha shi.,da
size,zh,102,2,yishujia cheng ni wei juda shencha shi.,juda
size,zh,103,-2,yishujia cheng zhe shou ge wei weixiao huiyi hou.,weixiao
size,zh,103,-1,yishujia cheng zhe shou ge wei xiao huiyi hou.,xiao
size,zh,103,0,yishujia cheng zhe shou ge wei putong huiyi hou.,putong
size,zh,103,1,yishujia cheng zhe shou ge wei da huiyi hou.,da
size,zh,103,2,yishujia cheng zhe shou ge wei juda huiyi hou.,juda
size,zh,104,-2,yishujia cheng zhe ge sheji wei weixiao huiyi hou.,weixiao
size,zh,104,-1,yishujia cheng zhe ge sheji wei xiao huiyi hou.,xiao
size,zh,104,0,yishujia cheng zhe ge sheji wei putong huiyi hou.,putong
size,zh,104,1,yishujia cheng zhe ge sheji wei da huiyi hou.,da
size,zh,104,2,yishujia cheng zhe ge sheji wei juda huiyi hou.,juda
size,zh,105,-2,yishujia cheng zhe bu dianying wei weixiao huiyi hou.,weixiao
size,zh,105,-1,yishujia cheng zhe bu dianying wei xiao huiyi hou.,xiao
size,zh,105,0,yishujia cheng zhe bu dianying wei putong huiyi hou.,putong
size,zh,105,1,yishujia cheng zhe bu dianying wei da huiyi hou.,da
size,zh,105,2,yishujia cheng zhe bu dianying wei juda huiyi hou.,juda
size,zh,106,-2,yanjiu zhe cheng ni wei weixiao jintian.,weixiao
size,zh,106,-1,yanjiu zhe cheng ni wei xiao jintian.,xiao
size,zh,106,0,yanjiu zhe cheng ni wei putong jintian.,putong
size,zh,106,1,yanjiu zhe cheng ni wei da jintian.,da
size,zh,106,2,yanjiu zhe cheng ni wei juda jintian.,juda
size,zh,107,-2,wo cheng ni wei weixiao sixiadi.,weixiao
size,zh,107,-1,wo cheng ni wei xiao sixiadi.,xiao
size,zh,107,0,wo cheng ni wei putong sixiadi.,putong
size,zh,107,1,wo cheng ni wei da sixiadi.,da
size,zh,107,2,wo cheng ni wei juda sixiadi.,juda
size,zh,108,-2,pinglun zhe cheng zhe zuo chengshi wei weixiao zuihou.,weixiao
size,zh,108,-1,pinglun zhe cheng zhe zuo chengshi wei xiao zuihou.,xiao
size,zh,108,0,pinglun zhe cheng zhe zuo chengshi wei putong zuihou.,putong
size,zh,108,1,pinglun zhe cheng zhe zuo chengshi wei da zuihou.,da
size,zh,108,2,pinglun zhe cheng zhe zuo chengshi wei juda zuihou.,juda
size,zh,109,-2,yishujia cheng zhe ge xitong wei weixiao sixiadi.,weixiao
size,zh,109,-1,yishujia cheng zhe ge xitong wei xiao sixiadi.,xiao
size,zh,109,0,yishujia cheng zhe ge xitong wei putong sixiadi.,putong
size,zh,109,1,yishujia cheng zhe ge xitong wei da sixiadi.,da
size,zh,109,2,yishujia cheng zhe ge xitong wei juda sixiadi.,juda
size,zh,110,-2,linju cheng ni wei weixiao jintian.,weixiao
size,zh,110,-1,linju cheng ni wei xiao jintian.,xiao
size,zh,110,0,linju cheng ni wei putong jintian.,putong
size,zh,110,1,linju cheng ni wei da jintian.,da
size,zh,110,2,linju cheng ni wei juda jintian.,juda
size,zh,111,-2,yishujia cheng zhe ge sheji wei weixiao jintian.,weixiao
size,zh,111,-1,yishujia cheng zhe ge sheji wei xiao jintian.,xiao
size,zh,111,0,yishujia cheng zhe ge sheji wei putong jintian.,putong
size,zh,111,1,yishujia cheng zhe ge sheji wei da jintian.,da
size,zh,111,2,yishujia cheng zhe ge sheji wei juda jintian.,juda
size,zh,112,-2,wo cheng zhe shou ge wei weixiao jintian.,weixiao
size,zh,112,-1,wo cheng zhe shou ge wei xiao jintian.,xiao
size,zh,112,0,wo cheng zhe shou ge wei putong jintian.,putong
size,zh,112,1,wo cheng zhe shou ge wei da jintian.,da
size,zh,112,2,wo cheng zhe shou ge wei juda jintian.,juda
size,zh,113,-2,yishujia cheng zhe zuo chengshi wei weixiao shencha shi.,weixiao
size,zh,113,-1,yishujia cheng zhe zuo chengshi wei xiao shencha shi.,xiao
size,zh,113,0,yishujia cheng zhe zuo chengshi wei putong shencha shi.,putong
size,zh,113,1,yishujia cheng zhe zuo chengshi wei da shencha shi.,da
size,zh,113,2,yishujia cheng zhe zuo chengshi wei juda shencha shi.,juda
size,zh,114,-2,laoshi cheng zhe zuo chengshi wei weixiao zuihou.,weixiao
size,zh,114,-1,laoshi cheng zhe zuo chengshi wei xiao zuihou.,xiao
size,zh,114,0,laoshi cheng zhe zuo chengshi wei putong zuihou.,putong
size,zh,114,1,laoshi cheng zhe zuo chengshi wei da zuihou.,da
size,zh,114,2,laoshi cheng zhe zuo chengshi wei juda zuihou.,juda
size,zh,115,-2,yishujia cheng zhe bu dianying wei weixiao shencha shi.,weixiao
size,zh,115,-1,yishujia cheng zhe bu dianying wei xiao shencha shi.,xiao
size,zh,115,0,yishujia cheng zhe bu dianying wei putong shencha shi.,putong
size,zh,115,1,yishujia cheng zhe bu dianying wei da shencha shi.,da
size,zh,115,2,yishujia cheng zhe bu dianying wei juda shencha shi.,juda
size,zh,116,-2,yanjiu zhe cheng zhe ge jianyi wei weixiao jintian.,weixiao
size,zh,116,-1,yanjiu zhe cheng zhe ge jianyi wei xiao jintian.,xiao
size,zh,116,0,yanjiu zhe cheng zhe ge jianyi wei putong jintian.,putong
size,zh,116,1,yanjiu zhe cheng zhe ge jianyi wei da jintian.,da
size,zh,116,2,yanjiu zhe cheng zhe ge jianyi wei juda jintian.,juda
size,zh,117,-2,laoshi cheng ni wei weixiao sixiadi.,weixiao
size,zh,117,-1,laoshi cheng ni wei xiao sixiadi.,xiao
size,zh,117,0,laoshi cheng ni wei putong sixiadi.,putong
size,zh,117,1,laoshi cheng ni wei da sixiadi.,da
size,zh,117,2,laoshi cheng ni wei juda sixiadi.,juda
size,zh,118,-2,pinglun zhe cheng ni wei weixiao zuihou.,weixiao
size,zh,118,-1,pinglun zhe cheng ni wei xiao zuihou.,xiao
size,zh,118,0,pinglun zhe cheng ni wei putong zuihou.,putong
size,zh,118,1,pinglun zhe cheng ni wei da zuihou.,da
size,zh,118,2,pinglun zhe cheng ni wei juda zuihou.,juda
size,zh,119,-2,yonghu cheng zhe ge xitong wei weixiao zuihou.,weixiao
size,zh,119,-1,yonghu cheng zhe ge xitong wei xiao zuihou.,xiao
size,zh,119,0,yonghu cheng zhe ge xitong wei putong zuihou.,putong
size,zh,119,1,yonghu cheng zhe ge xitong wei da zuihou.,da
size,zh,119,2,yonghu cheng zhe ge xitong wei juda zuihou.,juda
attention,zh,0,-2,yishujia hulue zhe ge jianyi huiyi hou.,hulue
attention,zh,0,-1,yishujia zhuyi zhe ge jianyi huiyi hou.,zhuyi
attention,zh,0,0,yishujia tidao zhe ge jianyi huiyi hou.,tidao
attention,zh,0,1,yishujia taolun zhe ge jianyi huiyi hou.,taolun
attention,zh,0,2,yishujia fenxi zhe ge jianyi huiyi hou.,fenxi
attention,zh,1,-2,pinglun zhe hulue zhe ge xitong zuihou.,hulue
attention,zh,1,-1,pinglun zhe zhuyi zhe ge xitong zuihou.,zhuyi
attention,zh,1,0,pinglun zhe tidao zhe ge xitong zuihou.,tidao
attention,zh,1,1,pinglun zhe taolun zhe ge xitong zuihou.,taolun
attention,zh,1,2,pinglun zhe fenxi zhe ge xitong zuihou.,fenxi
attention,zh,2,-2,yishujia hulue zhe bu dianying huiyi hou.,hulue
attention,zh,2,-1,yishujia zhuyi zhe bu dianying huiyi hou.,zhuyi
attention,zh,2,0,yishujia tidao zhe bu dianying huiyi hou.,tidao
attention,zh,2,1,yishujia taolun zhe bu dianying huiyi hou.,taolun
attention,zh,2,2,yishujia fenxi zhe bu dianying huiyi hou.,fenxi
attention,zh,3,-2,laoshi hulue zhe ge jianyi sixiadi.,hulue
attention,zh,3,-1,laoshi zhuyi zhe ge jianyi sixiadi.,zhuyi
attention,zh,3,0,laoshi tidao zhe ge jianyi sixiadi.,tidao
attention,zh,3,1,laoshi taolun zhe ge jianyi sixiadi.,taolun
attention,zh,3,2,laoshi fenxi zhe ge jianyi sixiadi.,fenxi
attention,zh,4,-2,yishujia hulue zhe ge sheji sixiadi.,hulue
attention,zh,4,-1,yishujia zhuyi zhe ge sheji sixiadi.,zhuyi
attention,zh,4,0,yishujia tidao zhe ge sheji sixiadi.,tidao
attention,zh,4,1,yishujia taolun zhe ge sheji sixiadi.,taolun
attention,zh,4,2,yishujia fenxi zhe ge sheji sixiadi.,fenxi
attention,zh,5,-2,wo hulue zhe ge xiangfa zuihou.,hulue
attention,zh,5,-1,wo zhuyi zhe ge xiangfa zuihou.,zhuyi
attention,zh,5,0,wo tidao zhe ge xiangfa zuihou.,tidao
attention,zh,5,1,wo taolun zhe ge xiangfa zuihou.,taolun
attention,zh,5,2,wo fenxi zhe ge xiangfa zuihou.,fenxi
attention,zh,6,-2,wo hulue zhe ge sheji sixiadi.,hulue
attention,zh,6,-1,wo zhuyi zhe ge sheji sixiadi.,zhuyi
attention,zh,6,0,wo tidao zhe ge sheji sixiadi.,tidao
attention,zh,6,1,wo taolun zhe ge sheji sixiadi.,taolun
attention,zh,6,2,wo fenxi zhe ge sheji sixiadi.,fenxi
attention,zh,7,-2,yonghu hulue zhe ge xitong huiyi hou.,hulue
attention,zh,7,-1,yonghu zhuyi zhe ge xitong huiyi hou.,zhuyi
attention,zh,7,0,yonghu tidao zhe ge xitong huiyi hou.,tidao
attention,zh,7,1,yonghu taolun zhe ge xitong huiyi hou.,taolun
attention,zh,7,2,yonghu fenxi zhe ge xitong huiyi hou.,fenxi
attention,zh,8,-2,laoshi hulue ni huiyi hou.,hulue
attention,zh,8,-1,laoshi zhuyi ni huiyi hou.,zhuyi
attention,zh,8,0,laoshi tidao ni huiyi hou.,tidao
attention,zh,8,1,laoshi taolun ni huiyi hou.,taolun
attention,zh,8,2,laoshi fenxi ni huiyi hou.,fenxi
attention,zh,9,-2,pinglun zhe hulue zhe shou ge jintian.,hulue
attention,zh,9,-1,pinglun zhe zhuyi zhe shou ge jintian.,zhuyi
attention,zh,9,0,pinglun zhe tidao zhe shou ge jintian.,tidao
attention,zh,9,1,pinglun zhe taolun zhe shou ge jintian.,taolun
attention,zh,9,2,pinglun zhe fenxi zhe shou ge jintian.,fenxi
attention,zh,10,-2,yonghu hulue zhe ge sheji zuihou.,hulue
attention,zh,10,-1,yonghu zhuyi zhe ge sheji zuihou.,zhuyi
attention,zh,10,0,yonghu tidao zhe ge sheji zuihou.,tidao
attention,zh,10,1,yonghu taolun zhe ge sheji zuihou.,taolun
attention,zh,10,2,yonghu fenxi zhe ge sheji zuihou.,fenxi
attention,zh,11,-2,ta hulue ni zuihou.,hulue
attention,zh,11,-1,ta zhuyi ni zuihou.,zhuyi
attention,zh,11,0,ta tidao ni zuihou.,tidao
attention,zh,11,1,ta taolun ni zuihou.,taolun
attention,zh,11,2,ta fenxi ni zuihou.,fenxi
attention,zh,12,-2,ta hulue zhe ge xiangfa jintian.,hulue
attention,zh,12,-1,ta zhuyi zhe ge xiangfa jintian.,zhuyi
attention,zh,12,0,ta tidao zhe ge xiangfa jintian.,tidao
attention,zh,12,1,ta taolun zhe ge xiangfa jintian.,taolun
attention,zh,12,2,ta fenxi zhe ge xiangfa jintian.,fenxi
attention,zh,13,-2,laoshi hulue zhe ge jianyi shencha shi.,hulue
attention,zh,13,-1,laoshi zhuyi zhe ge jianyi shencha shi.,zhuyi
attention,zh,13,0,laoshi tidao zhe ge jianyi shencha shi.,tidao
attention,zh,13,1,laoshi taolun zhe ge jianyi shencha shi.,taolun
attention,zh,13,2,laoshi fenxi zhe ge jianyi shencha shi.,fenxi
attention,zh,14,-2,pinglun zhe hulue zhe shou ge zuihou.,hulue
attention,zh,14,-1,pinglun zhe zhuyi zhe shou ge zuihou.,zhuyi
attention,zh,14,0,pinglun zhe tidao zhe shou ge zuihou.,tidao
attention,zh,14,1,pinglun zhe taolun zhe shou ge zuihou.,taolun
attention,zh,14,2,pinglun zhe fenxi zhe shou ge zuihou.,fenxi
attention,zh,15,-2,pinglun zhe hulue zhe ge sheji zuihou.,hulue
attention,zh,15,-1,pinglun zhe zhuyi zhe ge sheji zuihou.,zhuyi
attention,zh,15,0,pinglun zhe tidao zhe ge sheji zuihou.,tidao
attention,zh,15,1,pinglun zhe taolun zhe ge sheji zuihou.,taolun
attention,zh,15,2,pinglun zhe fenxi zhe ge sheji zuihou.,fenxi
attention,zh,16,-2,pinglun zhe hulue zhe ge xitong jintian.,hulue
attention,zh,16,-1,pinglun zhe zhuyi zhe ge xitong jintian.,zhuyi
attention,zh,16,0,pinglun zhe tidao zhe ge xitong jintian.,tidao
