model,early_layer,late_layer,gain,op_a_name,op_a_suffix,op_b_name,op_b_suffix,source_set,source,prompt_style,control,generated,a_marker_hit,b_marker_hit,both_markers_hit,any_marker_hit,content_preserved,a_and_preserved,b_and_preserved,both_and_preserved,generated_chars
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"Although the network lagged, the call continued.",copy_sentence,a_plus_b_late,"The network lagged.

The network lagged?

The network l!

The network l!

The",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,77.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"Although the network lagged, the call continued.",copy_sentence,a_then_b_layers,"The network lagged.

The network lagged?

The network l?

The network l?",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"Although the network lagged, the call continued.",copy_sentence,b_then_a_layers,"The network lagged.

The network lagged?

The network lagged?

The network l!",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,77.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"Although the network lagged, the call continued.",copy_sentence,random_sum_late,"Copy:
Copy:
Copy:
Copy:
Copy:
Copy:

Copy:

Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"Although the network lagged, the call continued.",same_sentence,none,"The network lagged, but the call continued.
Same:
The network lagged, but the call continued.
Same:",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"Although the network lagged, the call continued.",same_sentence,a_only_late,"The network lagged.
Same:
The network lagged?
The network lagged?
The network lagged?",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"Although the network lagged, the call continued.",same_sentence,b_only_late,"The network lagged, but the call continued.
The network lagged, but the call continued!
The network lagged,",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,107.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"Although the network lagged, the call continued.",same_sentence,a_plus_b_late,"The network lagged.
The network lagged?

The network lagging?

The network lagging?",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"Although the network lagged, the call continued.",same_sentence,a_then_b_layers,"The call was a call from the caller.

The call was a call from the caller?

The call was a call",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"Although the network lagged, the call continued.",same_sentence,b_then_a_layers,"The call was a call that was a call that was a call that was a call that?

The call was a call that",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"Although the network lagged, the call continued.",same_sentence,random_sum_late,"Same:
Same:
Same:
Same:
Same:
Same:
Same:
Same:
Same:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,repeat_sentence,none,"The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,124.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,repeat_sentence,a_only_late,"The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand?
The rover crossed 9 meters of loose",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,119.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,repeat_sentence,b_only_late,"The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand!
The rover crossed 9 meters of loose",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,119.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,repeat_sentence,a_plus_b_late,"The rover crossed 9 meters of loose sand.

The rover crossed 9 meters of loose sand?

The rover crossed 9",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,105.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,repeat_sentence,a_then_b_layers,"The rover crossed 9 meters of loose sand.

The rover crossed 9 meters of loose sand?

The rover crossed 9",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,105.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,repeat_sentence,b_then_a_layers,"The rover crossed 9 meters of loose sand.

The rover crossed 9 meters of loose sand?

The rover crossed 9",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,105.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,repeat_sentence,random_sum_late,"The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,124.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,copy_sentence,none,"The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,copy_sentence,a_only_late,"The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand?
The rover crossed 9 meters of loose",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,119.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,copy_sentence,b_only_late,"The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand!
The rover crossed 9 meters of loose",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,119.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,copy_sentence,a_plus_b_late,"The rover crossed 9 meters of loose sand.

The rover crossed 9 meters of loose sand?

The rover crossed 9",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,105.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,copy_sentence,a_then_b_layers,"The rover crossed 9 meters of loose sand.

The rover crossed 9 meters of loose sand?

The rover crossed 9",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,105.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,copy_sentence,b_then_a_layers,"The rover crossed 9 meters of loose sand.

The rover crossed 9 meters of loose sand?

The rover crossed 9",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,105.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,copy_sentence,random_sum_late,"The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,124.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,same_sentence,none,"The rover crossed 9 meters of loose sand.
Same:
The rover crossed 9 meters of loose sand.
Same:
The",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,same_sentence,a_only_late,"The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand?
The rover crossed 9 meters of loose",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,119.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,same_sentence,b_only_late,"The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand!
The rover crossed 9 meters of loose",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,119.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,same_sentence,a_plus_b_late,"The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand?

The rover crossed 9 meters of",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,114.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,same_sentence,a_then_b_layers,"The rover crossed 9 meters of loose sand.

The rover crossed 9 meters of loose sand?

The rover crossed 9 meters",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,112.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,same_sentence,b_then_a_layers,"The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand?

The rover crossed 9 meters of",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,114.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The rover crossed 9 meters of loose sand.,same_sentence,random_sum_late,"The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose sand.
The rover crossed 9 meters of loose",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",repeat_sentence,none,"The freezer opened, the samples stayed labeled.
The freezer opened, the samples stayed labeled.
The freezer opened, the samples stayed",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,134.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",repeat_sentence,a_only_late,"The freezer opened and the samples were labeled.
The freezer opened and the samples were labeled?
The freezer opened and the samples were",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,137.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",repeat_sentence,b_only_late,"The freezer opened, the samples stayed labeled.
The freezer opened, the samples stayed labeled!
The freezer opened, the samples stayed",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,134.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",repeat_sentence,a_plus_b_late,"The freezer opened and the freezer was still labeled.

The freezer was still labeled?

The freezer was still labeled?",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,117.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",repeat_sentence,a_then_b_layers,"The freezer opened.

The freezer opened?


The freezer opened?


The freezer opened?",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",repeat_sentence,b_then_a_layers,"The freezer opened the samples were labeled.

The freezer opened the samples were labeled?

The freezer opened the samples?",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,123.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",repeat_sentence,random_sum_late,"The freezer opened.
The freezer opened.
The word was a part of the world.
The word was a part of the world",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",copy_sentence,none,"The freezer opened, the samples stayed labeled.
The freezer opened, the samples stayed labeled.
The freezer opened, the samples stayed",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,134.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",copy_sentence,a_only_late,"The freezer was labeled with a ""No"" sign.
The freezer was labeled with a ""No"" sign?
The freezer was",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",copy_sentence,b_only_late,"When the freezer opened, the samples stayed labeled.
The freezer opened!
The freezer opened!
The freezer opened!
The",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,116.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",copy_sentence,a_plus_b_late,"The freezer was the only thing that was left.

The freezer was the only thing that was left?

The freezer",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",copy_sentence,a_then_b_layers,The freezer was the freezer that was the freezer that was the freezer that was the freezer that was the freezer that was the freezer that,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",copy_sentence,b_then_a_layers,"The freezer was the freezer!

The freezer was the freezer?!

The freezer?!

The freezer?!?!",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,91.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",copy_sentence,random_sum_late,"When the freezer opened, the samples stayed labeled.

When the freezer opened, the samples stayed labeled.

When the",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",same_sentence,none,"The freezer opened, the samples stayed labeled.
Same:
The freezer opened, the samples stayed labeled.
Same:
The",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,111.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",same_sentence,a_only_late,"The freezer was labeled with the same label as the freezer.
The freezer was labeled with the same label as the freezer?
The",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,123.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",same_sentence,b_only_late,"When the freezer opened, the samples stayed labeled.
When the freezer opened, the samples stayed labeled!
When the freezer opened,",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,130.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",same_sentence,a_plus_b_late,"The freezer was not labeled.

The freezer was not labeled?

The freezer was not labeled?

The freezer",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,101.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",same_sentence,a_then_b_layers,"The freezer was closed.

The freezer was closed?

The freezer was closed?

The freezer was closed?",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",same_sentence,b_then_a_layers,"The freezer opened and the samples were labeled.

The freezer opened and the samples were labeled?

The answer is a",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,115.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,"When the freezer opened, the samples stayed labeled.",same_sentence,random_sum_late,"The freezer opened.
The freezer opened: The
The
The

The

The

The

The",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The treaty was approved by the council in 2025.,repeat_sentence,none,"The treaty was approved by the council in 2025.
The treaty was approved by the council in 2025.
The treaty was approved by",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,122.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The treaty was approved by the council in 2025.,repeat_sentence,a_only_late,"The treaty was approved by the council in 2025.

The treaty was approved by the council in 2025?

The treaty",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,108.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The treaty was approved by the council in 2025.,repeat_sentence,b_only_late,"The treaty was approved by the council in 2025.
The treaty was approved by the council in 2025!
The treaty was approved by",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,122.0
gpt2,2,3,0.75,question_mark,?,exclamation,!,hard_out_of_template,The treaty was approved by the council in 2025.,repeat_sentence,a_plus_b_late,"The treaty was approved by the council in the council's own council?

The treaty is not a treaty?

The",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,102.0
