language,template_id,kind,label,source,op_a,op_b,op_c,ab_text,ba_text,abc_text,bca_text,cab_text,acb_text,cba_text,bac_text
ar,13,triple,NQM,al-mubarmij akmala al-islah qabla al-mawed.,N,Q,M,,,hal min al-sahih ala ma yabdu anna al-mubarmij lam yukmil al-islah qabla al-mawed?,hal min al-khata anna al-mubarmij akmala ala ma yabdu al-islah qabla al-mawed?,hal al-mubarmij fashila an yukmil al-islah qabla al-mawed?,hal al-mubarmij fashila an yukmil al-islah qabla al-mawed?,hal min al-khata anna al-mubarmij ala ma yabdu akmala al-islah qabla al-mawed?,hal min al-khata anna al-mubarmij akmala ala ma yabdu al-islah qabla al-mawed?
ar,13,triple,NQT,al-mubarmij akmala al-islah qabla al-mawed.,N,Q,T,,,hal sayakun sahihan anna al-mubarmij lam yukmil al-islah qabla al-mawed?,hal min al-khata anna al-mubarmij sawfa yukmil al-islah qabla al-mawed?,hal sawfa al-mubarmij lam yukmil al-islah qabla al-mawed?,hal sawfa al-mubarmij lam yukmil al-islah qabla al-mawed?,hal min al-khata anna al-mubarmij sawfa yukmil al-islah qabla al-mawed?,hal min al-khata anna al-mubarmij sawfa yukmil al-islah qabla al-mawed?
ar,13,triple,NMT,al-mubarmij akmala al-islah qabla al-mawed.,N,M,T,,,al-mubarmij lam sawfa yukmil ala ma yabdu al-islah qabla al-mawed.,al-mubarmij ala ma yabdu fashila an yukmil al-islah qabla al-mawed.,al-mubarmij fashila an yukmil ala ma yabdu al-islah qabla al-mawed.,al-mubarmij lam sawfa yukmil ala ma yabdu al-islah qabla al-mawed.,al-mubarmij fashila an yukmil ala ma yabdu al-islah qabla al-mawed.,al-mubarmij ala ma yabdu lam sawfa yukmil al-islah qabla al-mawed.
ar,13,triple,QMT,al-mubarmij akmala al-islah qabla al-mawed.,Q,M,T,,,hal min al-sahih ala ma yabdu anna al-mubarmij sawfa yukmil al-islah qabla al-mawed?,hal sawfa al-mubarmij ala ma yabdu akmala al-islah qabla al-mawed?,hal min al-sahih ala ma yabdu anna al-mubarmij sawfa yukmil al-islah qabla al-mawed?,hal min al-sahih ala ma yabdu anna al-mubarmij sawfa yukmil al-islah qabla al-mawed?,hal sawfa al-mubarmij ala ma yabdu akmala al-islah qabla al-mawed?,hal sayakun sahihan anna al-mubarmij ala ma yabdu akmala al-islah qabla al-mawed?
ar,14,pair,NQ_vs_QN,al-muhandis qabila al-tafsir sabahan.,N,Q,,hal al-muhandis fashila an yaqbal al-tafsir sabahan?,hal min al-khata anna al-muhandis qabila al-tafsir sabahan?,,,,,,
ar,14,pair,NM_vs_MN,al-muhandis qabila al-tafsir sabahan.,N,M,,al-muhandis lam yaqbal mazuman al-tafsir sabahan.,al-muhandis mazuman lam yaqbal al-tafsir sabahan.,,,,,,
ar,14,pair,NT_vs_TN,al-muhandis qabila al-tafsir sabahan.,N,T,,al-muhandis lam sayuhawil an yaqbal al-tafsir sabahan.,al-muhandis fashila an yaqbal al-tafsir sabahan.,,,,,,
ar,14,pair,QM_vs_MQ,al-muhandis qabila al-tafsir sabahan.,Q,M,,hal min al-sahih mazuman anna al-muhandis qabila al-tafsir sabahan?,hal al-muhandis mazuman yaqbal al-tafsir sabahan?,,,,,,
ar,14,pair,QT_vs_TQ,al-muhandis qabila al-tafsir sabahan.,Q,T,,hal sayakun sahihan anna al-muhandis qabila al-tafsir sabahan?,hal sawfa al-muhandis qabila al-tafsir sabahan?,,,,,,
ar,14,pair,MT_vs_TM,al-muhandis qabila al-tafsir sabahan.,M,T,,al-muhandis mazuman sayuhawil an yaqbal al-tafsir sabahan.,al-muhandis sayuhawil an yaqbal mazuman al-tafsir sabahan.,,,,,,
ar,14,triple,NQM,al-muhandis qabila al-tafsir sabahan.,N,Q,M,,,hal min al-sahih mazuman anna al-muhandis lam yaqbal al-tafsir sabahan?,hal min al-khata anna al-muhandis qabila mazuman al-tafsir sabahan?,hal al-muhandis fashila an yaqbal al-tafsir sabahan?,hal al-muhandis fashila an yaqbal al-tafsir sabahan?,hal min al-khata anna al-muhandis mazuman qabila al-tafsir sabahan?,hal min al-khata anna al-muhandis qabila mazuman al-tafsir sabahan?
ar,14,triple,NQT,al-muhandis qabila al-tafsir sabahan.,N,Q,T,,,hal sayakun sahihan anna al-muhandis lam yaqbal al-tafsir sabahan?,hal min al-khata anna al-muhandis sayuhawil an yaqbal al-tafsir sabahan?,hal sawfa al-muhandis lam yaqbal al-tafsir sabahan?,hal sawfa al-muhandis lam yaqbal al-tafsir sabahan?,hal min al-khata anna al-muhandis sayuhawil an yaqbal al-tafsir sabahan?,hal min al-khata anna al-muhandis sayuhawil an yaqbal al-tafsir sabahan?
ar,14,triple,NMT,al-muhandis qabila al-tafsir sabahan.,N,M,T,,,al-muhandis lam sayuhawil an yaqbal mazuman al-tafsir sabahan.,al-muhandis mazuman fashila an yaqbal al-tafsir sabahan.,al-muhandis fashila an yaqbal mazuman al-tafsir sabahan.,al-muhandis lam sayuhawil an yaqbal mazuman al-tafsir sabahan.,al-muhandis fashila an yaqbal mazuman al-tafsir sabahan.,al-muhandis mazuman lam sayuhawil an yaqbal al-tafsir sabahan.
ar,14,triple,QMT,al-muhandis qabila al-tafsir sabahan.,Q,M,T,,,hal min al-sahih mazuman anna al-muhandis sayuhawil an yaqbal al-tafsir sabahan?,hal sawfa al-muhandis mazuman qabila al-tafsir sabahan?,hal min al-sahih mazuman anna al-muhandis sayuhawil an yaqbal al-tafsir sabahan?,hal min al-sahih mazuman anna al-muhandis sayuhawil an yaqbal al-tafsir sabahan?,hal sawfa al-muhandis mazuman qabila al-tafsir sabahan?,hal sayakun sahihan anna al-muhandis mazuman qabila al-tafsir sabahan?
ar,15,pair,NQ_vs_QN,al-bahith akmala al-islah athna al-ijtimaa.,N,Q,,hal al-bahith fashila an yukmil al-islah athna al-ijtimaa?,hal min al-khata anna al-bahith akmala al-islah athna al-ijtimaa?,,,,,,
ar,15,pair,NM_vs_MN,al-bahith akmala al-islah athna al-ijtimaa.,N,M,,al-bahith lam yukmil ala ma yabdu al-islah athna al-ijtimaa.,al-bahith ala ma yabdu lam yukmil al-islah athna al-ijtimaa.,,,,,,
ar,15,pair,NT_vs_TN,al-bahith akmala al-islah athna al-ijtimaa.,N,T,,al-bahith lam yukhatit an yukmil al-islah athna al-ijtimaa.,al-bahith fashila an yukmil al-islah athna al-ijtimaa.,,,,,,
ar,15,pair,QM_vs_MQ,al-bahith akmala al-islah athna al-ijtimaa.,Q,M,,hal min al-sahih ala ma yabdu anna al-bahith akmala al-islah athna al-ijtimaa?,hal al-bahith ala ma yabdu yukmil al-islah athna al-ijtimaa?,,,,,,
ar,15,pair,QT_vs_TQ,al-bahith akmala al-islah athna al-ijtimaa.,Q,T,,hal sayakun sahihan anna al-bahith akmala al-islah athna al-ijtimaa?,hal sawfa al-bahith akmala al-islah athna al-ijtimaa?,,,,,,
ar,15,pair,MT_vs_TM,al-bahith akmala al-islah athna al-ijtimaa.,M,T,,al-bahith ala ma yabdu yukhatit an yukmil al-islah athna al-ijtimaa.,al-bahith yukhatit an yukmil ala ma yabdu al-islah athna al-ijtimaa.,,,,,,
ar,15,triple,NQM,al-bahith akmala al-islah athna al-ijtimaa.,N,Q,M,,,hal min al-sahih ala ma yabdu anna al-bahith lam yukmil al-islah athna al-ijtimaa?,hal min al-khata anna al-bahith akmala ala ma yabdu al-islah athna al-ijtimaa?,hal al-bahith fashila an yukmil al-islah athna al-ijtimaa?,hal al-bahith fashila an yukmil al-islah athna al-ijtimaa?,hal min al-khata anna al-bahith ala ma yabdu akmala al-islah athna al-ijtimaa?,hal min al-khata anna al-bahith akmala ala ma yabdu al-islah athna al-ijtimaa?
ar,15,triple,NQT,al-bahith akmala al-islah athna al-ijtimaa.,N,Q,T,,,hal sayakun sahihan anna al-bahith lam yukmil al-islah athna al-ijtimaa?,hal min al-khata anna al-bahith yukhatit an yukmil al-islah athna al-ijtimaa?,hal sawfa al-bahith lam yukmil al-islah athna al-ijtimaa?,hal sawfa al-bahith lam yukmil al-islah athna al-ijtimaa?,hal min al-khata anna al-bahith yukhatit an yukmil al-islah athna al-ijtimaa?,hal min al-khata anna al-bahith yukhatit an yukmil al-islah athna al-ijtimaa?
ar,15,triple,NMT,al-bahith akmala al-islah athna al-ijtimaa.,N,M,T,,,al-bahith lam yukhatit an yukmil ala ma yabdu al-islah athna al-ijtimaa.,al-bahith ala ma yabdu fashila an yukmil al-islah athna al-ijtimaa.,al-bahith fashila an yukmil ala ma yabdu al-islah athna al-ijtimaa.,al-bahith lam yukhatit an yukmil ala ma yabdu al-islah athna al-ijtimaa.,al-bahith fashila an yukmil ala ma yabdu al-islah athna al-ijtimaa.,al-bahith ala ma yabdu lam yukhatit an yukmil al-islah athna al-ijtimaa.
ar,15,triple,QMT,al-bahith akmala al-islah athna al-ijtimaa.,Q,M,T,,,hal min al-sahih ala ma yabdu anna al-bahith yukhatit an yukmil al-islah athna al-ijtimaa?,hal sawfa al-bahith ala ma yabdu akmala al-islah athna al-ijtimaa?,hal min al-sahih ala ma yabdu anna al-bahith yukhatit an yukmil al-islah athna al-ijtimaa?,hal min al-sahih ala ma yabdu anna al-bahith yukhatit an yukmil al-islah athna al-ijtimaa?,hal sawfa al-bahith ala ma yabdu akmala al-islah athna al-ijtimaa?,hal sayakun sahihan anna al-bahith ala ma yabdu akmala al-islah athna al-ijtimaa?
ar,16,pair,NQ_vs_QN,al-muhandis wafaqa ala al-ilaj athna al-ijtimaa.,N,Q,,hal al-muhandis fashila an yuwafiq ala al-ilaj athna al-ijtimaa?,hal min al-khata anna al-muhandis wafaqa ala al-ilaj athna al-ijtimaa?,,,,,,
ar,16,pair,NM_vs_MN,al-muhandis wafaqa ala al-ilaj athna al-ijtimaa.,N,M,,al-muhandis fashila an yuwafiq ala mazuman al-ilaj athna al-ijtimaa.,al-muhandis mazuman fashila an yuwafiq ala al-ilaj athna al-ijtimaa.,,,,,,
ar,16,pair,NT_vs_TN,al-muhandis wafaqa ala al-ilaj athna al-ijtimaa.,N,T,,al-muhandis lam sawfa yuwafiq ala al-ilaj athna al-ijtimaa.,al-muhandis fashila an yuwafiq ala al-ilaj athna al-ijtimaa.,,,,,,
ar,16,pair,QM_vs_MQ,al-muhandis wafaqa ala al-ilaj athna al-ijtimaa.,Q,M,,hal min al-sahih mazuman anna al-muhandis wafaqa ala al-ilaj athna al-ijtimaa?,hal al-muhandis mazuman yuwafiq ala al-ilaj athna al-ijtimaa?,,,,,,
ar,16,pair,QT_vs_TQ,al-muhandis wafaqa ala al-ilaj athna al-ijtimaa.,Q,T,,hal sayakun sahihan anna al-muhandis wafaqa ala al-ilaj athna al-ijtimaa?,hal sawfa al-muhandis wafaqa ala al-ilaj athna al-ijtimaa?,,,,,,
ar,16,pair,MT_vs_TM,al-muhandis wafaqa ala al-ilaj athna al-ijtimaa.,M,T,,al-muhandis mazuman sawfa yuwafiq ala al-ilaj athna al-ijtimaa.,al-muhandis sawfa yuwafiq ala mazuman al-ilaj athna al-ijtimaa.,,,,,,
ar,16,triple,NQM,al-muhandis wafaqa ala al-ilaj athna al-ijtimaa.,N,Q,M,,,hal min al-sahih mazuman anna al-muhandis fashila an yuwafiq ala al-ilaj athna al-ijtimaa?,hal min al-khata anna al-muhandis wafaqa ala mazuman al-ilaj athna al-ijtimaa?,hal al-muhandis fashila an yuwafiq ala al-ilaj athna al-ijtimaa?,hal al-muhandis fashila an yuwafiq ala al-ilaj athna al-ijtimaa?,hal min al-khata anna al-muhandis mazuman wafaqa ala al-ilaj athna al-ijtimaa?,hal min al-khata anna al-muhandis wafaqa ala mazuman al-ilaj athna al-ijtimaa?
ar,16,triple,NQT,al-muhandis wafaqa ala al-ilaj athna al-ijtimaa.,N,Q,T,,,hal sayakun sahihan anna al-muhandis fashila an yuwafiq ala al-ilaj athna al-ijtimaa?,hal min al-khata anna al-muhandis sawfa yuwafiq ala al-ilaj athna al-ijtimaa?,hal sawfa al-muhandis fashila an yuwafiq ala al-ilaj athna al-ijtimaa?,hal sawfa al-muhandis fashila an yuwafiq ala al-ilaj athna al-ijtimaa?,hal min al-khata anna al-muhandis sawfa yuwafiq ala al-ilaj athna al-ijtimaa?,hal min al-khata anna al-muhandis sawfa yuwafiq ala al-ilaj athna al-ijtimaa?
ar,16,triple,NMT,al-muhandis wafaqa ala al-ilaj athna al-ijtimaa.,N,M,T,,,al-muhandis lam sawfa yuwafiq ala mazuman al-ilaj athna al-ijtimaa.,al-muhandis mazuman fashila an yuwafiq ala al-ilaj athna al-ijtimaa.,al-muhandis fashila an yuwafiq ala mazuman al-ilaj athna al-ijtimaa.,al-muhandis lam sawfa yuwafiq ala mazuman al-ilaj athna al-ijtimaa.,al-muhandis fashila an yuwafiq ala mazuman al-ilaj athna al-ijtimaa.,al-muhandis mazuman lam sawfa yuwafiq ala al-ilaj athna al-ijtimaa.
ar,16,triple,QMT,al-muhandis wafaqa ala al-ilaj athna al-ijtimaa.,Q,M,T,,,hal min al-sahih mazuman anna al-muhandis sawfa yuwafiq ala al-ilaj athna al-ijtimaa?,hal sawfa al-muhandis mazuman wafaqa ala al-ilaj athna al-ijtimaa?,hal min al-sahih mazuman anna al-muhandis sawfa yuwafiq ala al-ilaj athna al-ijtimaa?,hal min al-sahih mazuman anna al-muhandis sawfa yuwafiq ala al-ilaj athna al-ijtimaa?,hal sawfa al-muhandis mazuman wafaqa ala al-ilaj athna al-ijtimaa?,hal sayakun sahihan anna al-muhandis mazuman wafaqa ala al-ilaj athna al-ijtimaa?
ar,17,pair,NQ_vs_QN,al-tabib akkada al-ijaba sabahan.,N,Q,,hal al-tabib fashila an yuakkid al-ijaba sabahan?,hal min al-khata anna al-tabib akkada al-ijaba sabahan?,,,,,,
ar,17,pair,NM_vs_MN,al-tabib akkada al-ijaba sabahan.,N,M,,al-tabib fashila an yuakkid ala ma yabdu al-ijaba sabahan.,al-tabib ala ma yabdu fashila an yuakkid al-ijaba sabahan.,,,,,,
ar,17,pair,NT_vs_TN,al-tabib akkada al-ijaba sabahan.,N,T,,al-tabib lam sawfa yuakkid al-ijaba sabahan.,al-tabib fashila an yuakkid al-ijaba sabahan.,,,,,,
ar,17,pair,QM_vs_MQ,al-tabib akkada al-ijaba sabahan.,Q,M,,hal min al-sahih ala ma yabdu anna al-tabib akkada al-ijaba sabahan?,hal al-tabib ala ma yabdu yuakkid al-ijaba sabahan?,,,,,,
ar,17,pair,QT_vs_TQ,al-tabib akkada al-ijaba sabahan.,Q,T,,hal sayakun sahihan anna al-tabib akkada al-ijaba sabahan?,hal sawfa al-tabib akkada al-ijaba sabahan?,,,,,,
ar,17,pair,MT_vs_TM,al-tabib akkada al-ijaba sabahan.,M,T,,al-tabib ala ma yabdu sawfa yuakkid al-ijaba sabahan.,al-tabib sawfa yuakkid ala ma yabdu al-ijaba sabahan.,,,,,,
ar,17,triple,NQM,al-tabib akkada al-ijaba sabahan.,N,Q,M,,,hal min al-sahih ala ma yabdu anna al-tabib fashila an yuakkid al-ijaba sabahan?,hal min al-khata anna al-tabib akkada ala ma yabdu al-ijaba sabahan?,hal al-tabib fashila an yuakkid al-ijaba sabahan?,hal al-tabib fashila an yuakkid al-ijaba sabahan?,hal min al-khata anna al-tabib ala ma yabdu akkada al-ijaba sabahan?,hal min al-khata anna al-tabib akkada ala ma yabdu al-ijaba sabahan?
ar,17,triple,NQT,al-tabib akkada al-ijaba sabahan.,N,Q,T,,,hal sayakun sahihan anna al-tabib fashila an yuakkid al-ijaba sabahan?,hal min al-khata anna al-tabib sawfa yuakkid al-ijaba sabahan?,hal sawfa al-tabib fashila an yuakkid al-ijaba sabahan?,hal sawfa al-tabib fashila an yuakkid al-ijaba sabahan?,hal min al-khata anna al-tabib sawfa yuakkid al-ijaba sabahan?,hal min al-khata anna al-tabib sawfa yuakkid al-ijaba sabahan?
ar,17,triple,NMT,al-tabib akkada al-ijaba sabahan.,N,M,T,,,al-tabib lam sawfa yuakkid ala ma yabdu al-ijaba sabahan.,al-tabib ala ma yabdu fashila an yuakkid al-ijaba sabahan.,al-tabib fashila an yuakkid ala ma yabdu al-ijaba sabahan.,al-tabib lam sawfa yuakkid ala ma yabdu al-ijaba sabahan.,al-tabib fashila an yuakkid ala ma yabdu al-ijaba sabahan.,al-tabib ala ma yabdu lam sawfa yuakkid al-ijaba sabahan.
ar,17,triple,QMT,al-tabib akkada al-ijaba sabahan.,Q,M,T,,,hal min al-sahih ala ma yabdu anna al-tabib sawfa yuakkid al-ijaba sabahan?,hal sawfa al-tabib ala ma yabdu akkada al-ijaba sabahan?,hal min al-sahih ala ma yabdu anna al-tabib sawfa yuakkid al-ijaba sabahan?,hal min al-sahih ala ma yabdu anna al-tabib sawfa yuakkid al-ijaba sabahan?,hal sawfa al-tabib ala ma yabdu akkada al-ijaba sabahan?,hal sayakun sahihan anna al-tabib ala ma yabdu akkada al-ijaba sabahan?
ar,18,pair,NQ_vs_QN,al-muhandis daama al-nazariya qabla al-mawed.,N,Q,,hal al-muhandis fashila an yadaam al-nazariya qabla al-mawed?,hal min al-khata anna al-muhandis daama al-nazariya qabla al-mawed?,,,,,,
ar,18,pair,NM_vs_MN,al-muhandis daama al-nazariya qabla al-mawed.,N,M,,al-muhandis fashila an yadaam ala ma yabdu al-nazariya qabla al-mawed.,al-muhandis ala ma yabdu fashila an yadaam al-nazariya qabla al-mawed.,,,,,,
ar,18,pair,NT_vs_TN,al-muhandis daama al-nazariya qabla al-mawed.,N,T,,al-muhandis lam sayuhawil an yadaam al-nazariya qabla al-mawed.,al-muhandis fashila an yadaam al-nazariya qabla al-mawed.,,,,,,
ar,18,pair,QM_vs_MQ,al-muhandis daama al-nazariya qabla al-mawed.,Q,M,,hal min al-sahih ala ma yabdu anna al-muhandis daama al-nazariya qabla al-mawed?,hal al-muhandis ala ma yabdu yadaam al-nazariya qabla al-mawed?,,,,,,
ar,18,pair,QT_vs_TQ,al-muhandis daama al-nazariya qabla al-mawed.,Q,T,,hal sayakun sahihan anna al-muhandis daama al-nazariya qabla al-mawed?,hal sawfa al-muhandis daama al-nazariya qabla al-mawed?,,,,,,
ar,18,pair,MT_vs_TM,al-muhandis daama al-nazariya qabla al-mawed.,M,T,,al-muhandis ala ma yabdu sayuhawil an yadaam al-nazariya qabla al-mawed.,al-muhandis sayuhawil an yadaam ala ma yabdu al-nazariya qabla al-mawed.,,,,,,
ar,18,triple,NQM,al-muhandis daama al-nazariya qabla al-mawed.,N,Q,M,,,hal min al-sahih ala ma yabdu anna al-muhandis fashila an yadaam al-nazariya qabla al-mawed?,hal min al-khata anna al-muhandis daama ala ma yabdu al-nazariya qabla al-mawed?,hal al-muhandis fashila an yadaam al-nazariya qabla al-mawed?,hal al-muhandis fashila an yadaam al-nazariya qabla al-mawed?,hal min al-khata anna al-muhandis ala ma yabdu daama al-nazariya qabla al-mawed?,hal min al-khata anna al-muhandis daama ala ma yabdu al-nazariya qabla al-mawed?
ar,18,triple,NQT,al-muhandis daama al-nazariya qabla al-mawed.,N,Q,T,,,hal sayakun sahihan anna al-muhandis fashila an yadaam al-nazariya qabla al-mawed?,hal min al-khata anna al-muhandis sayuhawil an yadaam al-nazariya qabla al-mawed?,hal sawfa al-muhandis fashila an yadaam al-nazariya qabla al-mawed?,hal sawfa al-muhandis fashila an yadaam al-nazariya qabla al-mawed?,hal min al-khata anna al-muhandis sayuhawil an yadaam al-nazariya qabla al-mawed?,hal min al-khata anna al-muhandis sayuhawil an yadaam al-nazariya qabla al-mawed?
ar,18,triple,NMT,al-muhandis daama al-nazariya qabla al-mawed.,N,M,T,,,al-muhandis lam sayuhawil an yadaam ala ma yabdu al-nazariya qabla al-mawed.,al-muhandis ala ma yabdu fashila an yadaam al-nazariya qabla al-mawed.,al-muhandis fashila an yadaam ala ma yabdu al-nazariya qabla al-mawed.,al-muhandis lam sayuhawil an yadaam ala ma yabdu al-nazariya qabla al-mawed.,al-muhandis fashila an yadaam ala ma yabdu al-nazariya qabla al-mawed.,al-muhandis ala ma yabdu lam sayuhawil an yadaam al-nazariya qabla al-mawed.
ar,18,triple,QMT,al-muhandis daama al-nazariya qabla al-mawed.,Q,M,T,,,hal min al-sahih ala ma yabdu anna al-muhandis sayuhawil an yadaam al-nazariya qabla al-mawed?,hal sawfa al-muhandis ala ma yabdu daama al-nazariya qabla al-mawed?,hal min al-sahih ala ma yabdu anna al-muhandis sayuhawil an yadaam al-nazariya qabla al-mawed?,hal min al-sahih ala ma yabdu anna al-muhandis sayuhawil an yadaam al-nazariya qabla al-mawed?,hal sawfa al-muhandis ala ma yabdu daama al-nazariya qabla al-mawed?,hal sayakun sahihan anna al-muhandis ala ma yabdu daama al-nazariya qabla al-mawed?
ar,19,pair,NQ_vs_QN,al-muraji aslaha al-khata baad al-murajaa.,N,Q,,hal al-muraji fashila an yuslih al-khata baad al-murajaa?,hal min al-khata anna al-muraji aslaha al-khata baad al-murajaa?,,,,,,
ar,19,pair,NM_vs_MN,al-muraji aslaha al-khata baad al-murajaa.,N,M,,al-muraji lam yuslih mazuman al-khata baad al-murajaa.,al-muraji mazuman lam yuslih al-khata baad al-murajaa.,,,,,,
ar,19,pair,NT_vs_TN,al-muraji aslaha al-khata baad al-murajaa.,N,T,,al-muraji lam yukhatit an yuslih al-khata baad al-murajaa.,al-muraji fashila an yuslih al-khata baad al-murajaa.,,,,,,
ar,19,pair,QM_vs_MQ,al-muraji aslaha al-khata baad al-murajaa.,Q,M,,hal min al-sahih mazuman anna al-muraji aslaha al-khata baad al-murajaa?,hal al-muraji mazuman yuslih al-khata baad al-murajaa?,,,,,,
ar,19,pair,QT_vs_TQ,al-muraji aslaha al-khata baad al-murajaa.,Q,T,,hal sayakun sahihan anna al-muraji aslaha al-khata baad al-murajaa?,hal sawfa al-muraji aslaha al-khata baad al-murajaa?,,,,,,
ar,19,pair,MT_vs_TM,al-muraji aslaha al-khata baad al-murajaa.,M,T,,al-muraji mazuman yukhatit an yuslih al-khata baad al-murajaa.,al-muraji yukhatit an yuslih mazuman al-khata baad al-murajaa.,,,,,,
ar,19,triple,NQM,al-muraji aslaha al-khata baad al-murajaa.,N,Q,M,,,hal min al-sahih mazuman anna al-muraji lam yuslih al-khata baad al-murajaa?,hal min al-khata anna al-muraji aslaha mazuman al-khata baad al-murajaa?,hal al-muraji fashila an yuslih al-khata baad al-murajaa?,hal al-muraji fashila an yuslih al-khata baad al-murajaa?,hal min al-khata anna al-muraji mazuman aslaha al-khata baad al-murajaa?,hal min al-khata anna al-muraji aslaha mazuman al-khata baad al-murajaa?
ar,19,triple,NQT,al-muraji aslaha al-khata baad al-murajaa.,N,Q,T,,,hal sayakun sahihan anna al-muraji lam yuslih al-khata baad al-murajaa?,hal min al-khata anna al-muraji yukhatit an yuslih al-khata baad al-murajaa?,hal sawfa al-muraji lam yuslih al-khata baad al-murajaa?,hal sawfa al-muraji lam yuslih al-khata baad al-murajaa?,hal min al-khata anna al-muraji yukhatit an yuslih al-khata baad al-murajaa?,hal min al-khata anna al-muraji yukhatit an yuslih al-khata baad al-murajaa?
ar,19,triple,NMT,al-muraji aslaha al-khata baad al-murajaa.,N,M,T,,,al-muraji lam yukhatit an yuslih mazuman al-khata baad al-murajaa.,al-muraji mazuman fashila an yuslih al-khata baad al-murajaa.,al-muraji fashila an yuslih mazuman al-khata baad al-murajaa.,al-muraji lam yukhatit an yuslih mazuman al-khata baad al-murajaa.,al-muraji fashila an yuslih mazuman al-khata baad al-murajaa.,al-muraji mazuman lam yukhatit an yuslih al-khata baad al-murajaa.
ar,19,triple,QMT,al-muraji aslaha al-khata baad al-murajaa.,Q,M,T,,,hal min al-sahih mazuman anna al-muraji yukhatit an yuslih al-khata baad al-murajaa?,hal sawfa al-muraji mazuman aslaha al-khata baad al-murajaa?,hal min al-sahih mazuman anna al-muraji yukhatit an yuslih al-khata baad al-murajaa?,hal min al-sahih mazuman anna al-muraji yukhatit an yuslih al-khata baad al-murajaa?,hal sawfa al-muraji mazuman aslaha al-khata baad al-murajaa?,hal sayakun sahihan anna al-muraji mazuman aslaha al-khata baad al-murajaa?
ar,20,pair,NQ_vs_QN,al-muallim akkada al-ijaba athna al-ijtimaa.,N,Q,,hal al-muallim fashila an yuakkid al-ijaba athna al-ijtimaa?,hal min al-khata anna al-muallim akkada al-ijaba athna al-ijtimaa?,,,,,,
ar,20,pair,NM_vs_MN,al-muallim akkada al-ijaba athna al-ijtimaa.,N,M,,al-muallim lam yuakkid mazuman al-ijaba athna al-ijtimaa.,al-muallim mazuman lam yuakkid al-ijaba athna al-ijtimaa.,,,,,,
ar,20,pair,NT_vs_TN,al-muallim akkada al-ijaba athna al-ijtimaa.,N,T,,al-muallim lam sawfa yuakkid al-ijaba athna al-ijtimaa.,al-muallim fashila an yuakkid al-ijaba athna al-ijtimaa.,,,,,,
