model,layer,source_set,prompt_style,source,target,target_class,control,gain,vector_class,prompt,generated,content_preservation,target_and_preserved,question_marker,negation_marker,modality_marker,tense_shift_marker,passive_marker,target_marker_hit,any_other_marker_hit,question_mark_hit,generated_chars
distilgpt2,5,in_template_test,copy_sentence,The sorcerer guarded the treasure.,I wonder whether the sorcerer guarded the treasure.,question,none,0.0,,"Copy this sentence:
The sorcerer guarded the treasure.
Copy:","The sorcerer guarded the treasure.
Copy:
The sorcerer guarded the treasure.
Copy:
The sorcerer guarded the treasure.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,5,in_template_test,copy_sentence,The sorcerer guarded the treasure.,I wonder whether the sorcerer guarded the treasure.,question,target,1.0,question,"Copy this sentence:
The sorcerer guarded the treasure.
Copy:","The sorcerer guarded the treasure.
Copy:
The sorcerer guarded the treasure.
Copy:
The sorcerer guarded the treasure.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,5,in_template_test,copy_sentence,The sorcerer guarded the treasure.,I wonder whether the sorcerer guarded the treasure.,question,random_norm,1.0,random_norm,"Copy this sentence:
The sorcerer guarded the treasure.
Copy:","The sorcerer guarded the treasure.
Copy:
The sorcerer guarded the treasure.
Copy:
The sorcerer guarded the treasure.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,5,in_template_test,copy_sentence,The sorcerer guarded the treasure.,I wonder whether the sorcerer guarded the treasure.,question,wrong_class,1.0,negation,"Copy this sentence:
The sorcerer guarded the treasure.
Copy:","The sorcerer was the only one who could not be trusted.
Copy:
The sorcerer was the only one who could not be trusted",0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,116.0
distilgpt2,5,in_template_test,copy_sentence,The sorcerer guarded the treasure.,I wonder whether the sorcerer guarded the treasure.,question,negative_target,1.0,question,"Copy this sentence:
The sorcerer guarded the treasure.
Copy:","The sorcerer was the first to enter the dungeon.
Copy:
The sorcerer was the first to enter the dungeon.
Copy:",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,109.0
distilgpt2,5,in_template_test,same_sentence,The sorcerer guarded the treasure.,I wonder whether the sorcerer guarded the treasure.,question,none,0.0,,"Same sentence:
The sorcerer guarded the treasure.
Same:","The sorcerer guarded the treasure.
Same:
The sorcerer guarded the treasure.
Same:
The sorcerer guarded the treasure.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,5,in_template_test,same_sentence,The sorcerer guarded the treasure.,I wonder whether the sorcerer guarded the treasure.,question,target,1.0,question,"Same sentence:
The sorcerer guarded the treasure.
Same:","The sorcerer guarded the treasure.
Same:
The sorcerer guarded the treasure.
Same:
The sorcerer guarded the treasure.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,5,in_template_test,same_sentence,The sorcerer guarded the treasure.,I wonder whether the sorcerer guarded the treasure.,question,random_norm,1.0,random_norm,"Same sentence:
The sorcerer guarded the treasure.
Same:","The sorcerer guarded the treasure.
Same:
The sorcerer guarded the treasure.
Same:
The sorcerer guarded the treasure.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,5,in_template_test,same_sentence,The sorcerer guarded the treasure.,I wonder whether the sorcerer guarded the treasure.,question,wrong_class,1.0,tense_shift,"Same sentence:
The sorcerer guarded the treasure.
Same:","The sorcerer guarded the treasure.
Same:
The sorcerer guarded the treasure.
Same:
The sorcerer guarded the treasure.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,5,in_template_test,same_sentence,The sorcerer guarded the treasure.,I wonder whether the sorcerer guarded the treasure.,question,negative_target,1.0,question,"Same sentence:
The sorcerer guarded the treasure.
Same:","The sorcerer guarded the treasure.
Same:
The sorcerer guarded the treasure.
Same:
The sorcerer guarded the treasure.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,5,in_template_test,repeat_sentence,The giant signed the treaty.,I wonder whether the giant signed the treaty.,question,none,0.0,,"Repeat this sentence:
The giant signed the treaty.
Repeated:","The giant signed the treaty.
Repeated:
The giant signed the treaty.
Repeated:
The giant signed the treaty",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
distilgpt2,5,in_template_test,repeat_sentence,The giant signed the treaty.,I wonder whether the giant signed the treaty.,question,target,1.0,question,"Repeat this sentence:
The giant signed the treaty.
Repeated:","The giant signed the treaty.
The giant signed the treaty.
The giant signed the treaty.
The giant signed the treaty.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
distilgpt2,5,in_template_test,repeat_sentence,The giant signed the treaty.,I wonder whether the giant signed the treaty.,question,random_norm,1.0,random_norm,"Repeat this sentence:
The giant signed the treaty.
Repeated:","The giant signed the treaty.
Repeated:
The giant signed the treaty.
Repeated:
The giant signed the treaty",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
distilgpt2,5,in_template_test,repeat_sentence,The giant signed the treaty.,I wonder whether the giant signed the treaty.,question,wrong_class,1.0,modality,"Repeat this sentence:
The giant signed the treaty.
Repeated:","The treaty was signed by the United States.
The treaty was signed by the United States.
The treaty was signed by the United",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,123.0
distilgpt2,5,in_template_test,repeat_sentence,The giant signed the treaty.,I wonder whether the giant signed the treaty.,question,negative_target,1.0,question,"Repeat this sentence:
The giant signed the treaty.
Repeated:","The treaty was signed by the United States.
The treaty was signed by the United States.
The treaty was signed by the United",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,123.0
distilgpt2,5,in_template_test,copy_sentence,The giant signed the treaty.,I wonder whether the giant signed the treaty.,question,none,0.0,,"Copy this sentence:
The giant signed the treaty.
Copy:","The treaty was signed by the United States.
The treaty was signed by the United States.
The treaty was signed by the United",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,123.0
distilgpt2,5,in_template_test,copy_sentence,The giant signed the treaty.,I wonder whether the giant signed the treaty.,question,target,1.0,question,"Copy this sentence:
The giant signed the treaty.
Copy:","The giant signed the treaty.
Copy:
The giant signed the treaty.
Copy:
The giant signed the treaty.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
distilgpt2,5,in_template_test,copy_sentence,The giant signed the treaty.,I wonder whether the giant signed the treaty.,question,random_norm,1.0,random_norm,"Copy this sentence:
The giant signed the treaty.
Copy:","The giant signed the treaty.
Copy:
The giant signed the treaty.
Copy:
The giant signed the treaty.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
distilgpt2,5,in_template_test,copy_sentence,The giant signed the treaty.,I wonder whether the giant signed the treaty.,question,wrong_class,1.0,modality,"Copy this sentence:
The giant signed the treaty.
Copy:","The treaty was signed by the United States.
The treaty was signed by the United States.
The treaty was signed by the United",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,123.0
distilgpt2,5,in_template_test,copy_sentence,The giant signed the treaty.,I wonder whether the giant signed the treaty.,question,negative_target,1.0,question,"Copy this sentence:
The giant signed the treaty.
Copy:","The treaty was signed by the United States.
The treaty was signed by the United States.
The treaty was signed by the United",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,123.0
distilgpt2,5,in_template_test,same_sentence,The giant signed the treaty.,I wonder whether the giant signed the treaty.,question,none,0.0,,"Same sentence:
The giant signed the treaty.
Same:","The giant signed the treaty.
Same:
The giant signed the treaty.
Same:
The giant signed the treaty.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
distilgpt2,5,in_template_test,same_sentence,The giant signed the treaty.,I wonder whether the giant signed the treaty.,question,target,1.0,question,"Same sentence:
The giant signed the treaty.
Same:","The giant signed the treaty.
Same:
The giant signed the treaty.
Same:
The giant signed the treaty.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
distilgpt2,5,in_template_test,same_sentence,The giant signed the treaty.,I wonder whether the giant signed the treaty.,question,random_norm,1.0,random_norm,"Same sentence:
The giant signed the treaty.
Same:","The giant signed the treaty.
Same:
The giant signed the treaty.
Same:
The giant signed the treaty.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
distilgpt2,5,in_template_test,same_sentence,The giant signed the treaty.,I wonder whether the giant signed the treaty.,question,wrong_class,1.0,modality,"Same sentence:
The giant signed the treaty.
Same:","The giant signed the treaty.
Same:
The giant signed the treaty.
Same:
The giant signed the treaty.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
distilgpt2,5,in_template_test,same_sentence,The giant signed the treaty.,I wonder whether the giant signed the treaty.,question,negative_target,1.0,question,"Same sentence:
The giant signed the treaty.
Same:","The giant signed the treaty.
Same:
The giant signed the treaty.
Same:
The giant signed the treaty.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
distilgpt2,5,in_template_test,repeat_sentence,The giant protected the village.,I wonder whether the giant protected the village.,question,none,0.0,,"Repeat this sentence:
The giant protected the village.
Repeated:","The village was destroyed.
The village was destroyed.
The village was destroyed.
The village was destroyed.
The village was",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,123.0
distilgpt2,5,in_template_test,repeat_sentence,The giant protected the village.,I wonder whether the giant protected the village.,question,target,1.0,question,"Repeat this sentence:
The giant protected the village.
Repeated:","The village.
The village.
The village.
The village.
The village.
The village.
The village.",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
distilgpt2,5,in_template_test,repeat_sentence,The giant protected the village.,I wonder whether the giant protected the village.,question,random_norm,1.0,random_norm,"Repeat this sentence:
The giant protected the village.
Repeated:","The village.
Repeated:
The village.
Repeated:
The village.
Repeated:
The village.",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
distilgpt2,5,in_template_test,repeat_sentence,The giant protected the village.,I wonder whether the giant protected the village.,question,wrong_class,1.0,tense_shift,"Repeat this sentence:
The giant protected the village.
Repeated:","The village.
The village.
The village.
The village.
The village.
The village.
The village.",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
distilgpt2,5,in_template_test,repeat_sentence,The giant protected the village.,I wonder whether the giant protected the village.,question,negative_target,1.0,question,"Repeat this sentence:
The giant protected the village.
Repeated:","The village was destroyed.
The village was destroyed.
The village was destroyed.
The village was destroyed.
The village was",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,123.0
distilgpt2,5,in_template_test,copy_sentence,The giant protected the village.,I wonder whether the giant protected the village.,question,none,0.0,,"Copy this sentence:
The giant protected the village.
Copy:","The village.
Copy:
The village.
Copy:
The village.
Copy:
The village.
Copy:",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
distilgpt2,5,in_template_test,copy_sentence,The giant protected the village.,I wonder whether the giant protected the village.,question,target,1.0,question,"Copy this sentence:
The giant protected the village.
Copy:","The village.
Copy:
The village.
Copy:
The village.
Copy:
The village.
Copy:",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
distilgpt2,5,in_template_test,copy_sentence,The giant protected the village.,I wonder whether the giant protected the village.,question,random_norm,1.0,random_norm,"Copy this sentence:
The giant protected the village.
Copy:","The village.
Copy:
The village.
Copy:
The village.
Copy:
The village.
Copy:",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
distilgpt2,5,in_template_test,copy_sentence,The giant protected the village.,I wonder whether the giant protected the village.,question,wrong_class,1.0,tense_shift,"Copy this sentence:
The giant protected the village.
Copy:","The village.
Copy:
The village.
Copy:
The village.
Copy:
The village.
Copy:",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
distilgpt2,5,in_template_test,copy_sentence,The giant protected the village.,I wonder whether the giant protected the village.,question,negative_target,1.0,question,"Copy this sentence:
The giant protected the village.
Copy:","The village.
Copy:
The village.
Copy:
The village.
Copy:
The village.
Copy:",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
distilgpt2,5,in_template_test,same_sentence,The giant protected the village.,I wonder whether the giant protected the village.,question,none,0.0,,"Same sentence:
The giant protected the village.
Same:","The giant protected the village.
Same:
The giant protected the village.
Same:
The giant protected the village.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
distilgpt2,5,in_template_test,same_sentence,The giant protected the village.,I wonder whether the giant protected the village.,question,target,1.0,question,"Same sentence:
The giant protected the village.
Same:","The giant protected the village.
Same:
The giant protected the village.
Same:
The giant protected the village.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
distilgpt2,5,in_template_test,same_sentence,The giant protected the village.,I wonder whether the giant protected the village.,question,random_norm,1.0,random_norm,"Same sentence:
The giant protected the village.
Same:","The giant protected the village.
Same:
The giant protected the village.
Same:
The giant protected the village.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
distilgpt2,5,in_template_test,same_sentence,The giant protected the village.,I wonder whether the giant protected the village.,question,wrong_class,1.0,negation,"Same sentence:
The giant protected the village.
Same:","The giant protected the village.
Same:
The giant protected the village.
Same:
The giant protected the village.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
distilgpt2,5,in_template_test,same_sentence,The giant protected the village.,I wonder whether the giant protected the village.,question,negative_target,1.0,question,"Same sentence:
The giant protected the village.
Same:","The village.
Same:
The village.
Same:
The village.
Same:
The village.
Same:",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
distilgpt2,5,out_of_template_freeform,repeat_sentence,The cat sat on the mat.,,question,none,0.0,,"Repeat this sentence:
The cat sat on the mat.
Repeated:","The cat sat on the mat.
Repeated:
The cat sat on the mat.
Repeated:
The cat sat",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
distilgpt2,5,out_of_template_freeform,repeat_sentence,The cat sat on the mat.,,question,target,1.0,question,"Repeat this sentence:
The cat sat on the mat.
Repeated:","The cat sat on the mat.
Repeated:
The cat sat on the mat.
Repeated:
The cat sat",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
distilgpt2,5,out_of_template_freeform,repeat_sentence,The cat sat on the mat.,,question,random_norm,1.0,random_norm,"Repeat this sentence:
The cat sat on the mat.
Repeated:","The cat sat on the mat.
Repeated:
The cat sat on the mat.
Repeated:
The cat sat",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
