model,base_id,class,variant_id,source,target,delta_norm
distilgpt2,148,negation,0,The analyst accepted the data.,The analyst did not accept the data.,10.796820640563965
distilgpt2,148,negation,1,The analyst accepted the data.,The analyst never accepted the data.,12.040569305419922
distilgpt2,148,negation,2,The analyst accepted the data.,The analyst failed to accept the data.,7.384425640106201
distilgpt2,148,negation,3,The analyst accepted the data.,The analyst was unable to accept the data.,10.016830444335938
distilgpt2,148,negation,4,The analyst accepted the data.,The analyst could not accept the data.,13.999671936035156
distilgpt2,148,question,0,The analyst accepted the data.,Did the analyst accept the data?,10.8511962890625
distilgpt2,148,question,1,The analyst accepted the data.,Was it true that the analyst accepted the data?,13.185202598571777
distilgpt2,148,question,2,The analyst accepted the data.,Could the analyst have accepted the data?,15.531951904296875
distilgpt2,148,question,3,The analyst accepted the data.,Is there evidence that the analyst accepted the data?,13.898452758789062
distilgpt2,148,question,4,The analyst accepted the data.,Can we confirm that the analyst accepted the data?,17.25831413269043
distilgpt2,148,past_to_future,0,The analyst accepted the data.,The analyst will accept the data.,13.104475975036621
distilgpt2,148,past_to_future,1,The analyst accepted the data.,The analyst is going to accept the data.,7.956336975097656
distilgpt2,148,past_to_future,2,The analyst accepted the data.,The analyst is expected to accept the data.,7.730299949645996
distilgpt2,148,past_to_future,3,The analyst accepted the data.,The analyst is likely to accept the data.,10.31869125366211
distilgpt2,148,past_to_future,4,The analyst accepted the data.,The analyst plans to accept the data.,7.706481456756592
distilgpt2,148,certainty_to_uncertainty,0,The analyst accepted the data.,The analyst may have accepted the data.,13.494641304016113
distilgpt2,148,certainty_to_uncertainty,1,The analyst accepted the data.,The analyst might have accepted the data.,16.38817024230957
distilgpt2,148,certainty_to_uncertainty,2,The analyst accepted the data.,It is possible that the analyst accepted the data.,17.25435447692871
distilgpt2,148,certainty_to_uncertainty,3,The analyst accepted the data.,There is a chance that the analyst accepted the data.,19.46357536315918
distilgpt2,148,certainty_to_uncertainty,4,The analyst accepted the data.,The analyst probably accepted the data.,14.103105545043945
distilgpt2,148,active_to_passive,0,The analyst accepted the data.,The data was accepted by the analyst.,13.333907127380371
distilgpt2,148,active_to_passive,1,The analyst accepted the data.,The data had been accepted by the analyst.,14.658490180969238
distilgpt2,148,active_to_passive,2,The analyst accepted the data.,The data got accepted by the analyst.,16.178306579589844
distilgpt2,148,active_to_passive,3,The analyst accepted the data.,The data was successfully accepted by the analyst.,17.18480110168457
distilgpt2,148,active_to_passive,4,The analyst accepted the data.,The data was eventually accepted by the analyst.,16.236650466918945
distilgpt2,148,formalization,0,The analyst accepted the data.,It is true that the analyst accepted the data.,17.904958724975586
distilgpt2,148,formalization,1,The analyst accepted the data.,The statement that the analyst accepted the data is true.,17.59463882446289
distilgpt2,148,formalization,2,The analyst accepted the data.,One can state that the analyst accepted the data.,17.333555221557617
distilgpt2,148,formalization,3,The analyst accepted the data.,It can be formally said that the analyst accepted the data.,17.238033294677734
distilgpt2,148,formalization,4,The analyst accepted the data.,The fact is that the analyst accepted the data.,9.89618968963623
distilgpt2,149,negation,0,The teacher described the experiment.,The teacher did not describe the experiment.,19.876388549804688
distilgpt2,149,negation,1,The teacher described the experiment.,The teacher never described the experiment.,21.213586807250977
distilgpt2,149,negation,2,The teacher described the experiment.,The teacher failed to describe the experiment.,16.857450485229492
distilgpt2,149,negation,3,The teacher described the experiment.,The teacher was unable to describe the experiment.,18.6571044921875
distilgpt2,149,negation,4,The teacher described the experiment.,The teacher could not describe the experiment.,22.638200759887695
distilgpt2,149,question,0,The teacher described the experiment.,Did the teacher describe the experiment?,18.043249130249023
distilgpt2,149,question,1,The teacher described the experiment.,Was it true that the teacher described the experiment?,18.283349990844727
distilgpt2,149,question,2,The teacher described the experiment.,Could the teacher have described the experiment?,20.01023292541504
distilgpt2,149,question,3,The teacher described the experiment.,Is there evidence that the teacher described the experiment?,19.83218765258789
distilgpt2,149,question,4,The teacher described the experiment.,Can we confirm that the teacher described the experiment?,23.348758697509766
distilgpt2,149,past_to_future,0,The teacher described the experiment.,The teacher will describe the experiment.,19.310043334960938
distilgpt2,149,past_to_future,1,The teacher described the experiment.,The teacher is going to describe the experiment.,13.520298957824707
distilgpt2,149,past_to_future,2,The teacher described the experiment.,The teacher is expected to describe the experiment.,11.374969482421875
distilgpt2,149,past_to_future,3,The teacher described the experiment.,The teacher is likely to describe the experiment.,13.043228149414062
distilgpt2,149,past_to_future,4,The teacher described the experiment.,The teacher plans to describe the experiment.,9.519721984863281
distilgpt2,149,certainty_to_uncertainty,0,The teacher described the experiment.,The teacher may have described the experiment.,13.896782875061035
distilgpt2,149,certainty_to_uncertainty,1,The teacher described the experiment.,The teacher might have described the experiment.,14.956047058105469
distilgpt2,149,certainty_to_uncertainty,2,The teacher described the experiment.,It is possible that the teacher described the experiment.,23.402475357055664
distilgpt2,149,certainty_to_uncertainty,3,The teacher described the experiment.,There is a chance that the teacher described the experiment.,25.806793212890625
distilgpt2,149,certainty_to_uncertainty,4,The teacher described the experiment.,The teacher probably described the experiment.,15.049927711486816
distilgpt2,149,active_to_passive,0,The teacher described the experiment.,The experiment was described by the teacher.,19.12095069885254
distilgpt2,149,active_to_passive,1,The teacher described the experiment.,The experiment had been described by the teacher.,22.360910415649414
distilgpt2,149,active_to_passive,2,The teacher described the experiment.,The experiment got described by the teacher.,21.61231231689453
distilgpt2,149,active_to_passive,3,The teacher described the experiment.,The experiment was successfully described by the teacher.,28.74745750427246
distilgpt2,149,active_to_passive,4,The teacher described the experiment.,The experiment was eventually described by the teacher.,23.540904998779297
distilgpt2,149,formalization,0,The teacher described the experiment.,It is true that the teacher described the experiment.,24.116769790649414
distilgpt2,149,formalization,1,The teacher described the experiment.,The statement that the teacher described the experiment is true.,23.00829315185547
distilgpt2,149,formalization,2,The teacher described the experiment.,One can state that the teacher described the experiment.,23.438018798828125
distilgpt2,149,formalization,3,The teacher described the experiment.,It can be formally said that the teacher described the experiment.,23.129444122314453
distilgpt2,149,formalization,4,The teacher described the experiment.,The fact is that the teacher described the experiment.,14.785751342773438
distilgpt2,150,negation,0,The pilot rejected the decision.,The pilot did not reject the decision.,10.060579299926758
distilgpt2,150,negation,1,The pilot rejected the decision.,The pilot never rejected the decision.,11.587255477905273
distilgpt2,150,negation,2,The pilot rejected the decision.,The pilot failed to reject the decision.,9.625287055969238
