model,base_id,syntax_family,class,source,target,delta_norm
roberta-base,180,with_context,passive,The scientist explained the data before the presentation.,The data was explained by the scientist before the presentation.,0.8701447248458862
roberta-base,180,with_context,formalization,The scientist explained the data before the presentation.,It is true that the scientist explained the data before the presentation.,1.486322045326233
roberta-base,180,relative_clause,negation,The person who explained the data was the scientist.,The person who did not explain the data was the scientist.,0.9652004241943359
roberta-base,180,relative_clause,question,The person who explained the data was the scientist.,Was the person who explained the data the scientist?,1.337687611579895
roberta-base,180,relative_clause,future,The person who explained the data was the scientist.,The person who will explain the data is the scientist.,1.3902963399887085
roberta-base,180,relative_clause,uncertainty,The person who explained the data was the scientist.,The person who may have explained the data was the scientist.,1.1715763807296753
roberta-base,180,relative_clause,passive,The person who explained the data was the scientist.,The person by whom the data was explained was the scientist.,1.5396759510040283
roberta-base,180,relative_clause,formalization,The person who explained the data was the scientist.,It is true that the person who explained the data was the scientist.,1.344659686088562
roberta-base,180,temporal_clause,negation,"After the scientist explained the data, the situation changed.","After the scientist did not explain the data, the situation changed.",0.9311659336090088
roberta-base,180,temporal_clause,question,"After the scientist explained the data, the situation changed.",Did the situation change after the scientist explained the data?,1.3293853998184204
roberta-base,180,temporal_clause,future,"After the scientist explained the data, the situation changed.","After the scientist will explain the data, the situation will change.",1.5486414432525635
roberta-base,180,temporal_clause,uncertainty,"After the scientist explained the data, the situation changed.","After the scientist may have explained the data, the situation changed.",0.9854217767715454
roberta-base,180,temporal_clause,passive,"After the scientist explained the data, the situation changed.","After the data was explained by the scientist, the situation changed.",0.7754824757575989
roberta-base,180,temporal_clause,formalization,"After the scientist explained the data, the situation changed.","It is true that after the scientist explained the data, the situation changed.",1.2579379081726074
roberta-base,180,reported_statement,negation,The report said that the scientist explained the data.,The report said that the scientist did not explain the data.,0.9407615065574646
roberta-base,180,reported_statement,question,The report said that the scientist explained the data.,Did the report say that the scientist explained the data?,1.247902274131775
roberta-base,180,reported_statement,future,The report said that the scientist explained the data.,The report said that the scientist will explain the data.,0.9927952885627747
roberta-base,180,reported_statement,uncertainty,The report said that the scientist explained the data.,The report said that the scientist may have explained the data.,0.9711769819259644
roberta-base,180,reported_statement,passive,The report said that the scientist explained the data.,The report said that the data was explained by the scientist.,0.8673889636993408
roberta-base,180,reported_statement,formalization,The report said that the scientist explained the data.,It is true that the report said that the scientist explained the data.,1.3983114957809448
