model,base_id,syntax_family,class,source,target,delta_norm
distilroberta-base,157,relative_clause,passive,The person who solved the experiment was the student.,The person by whom the experiment was solved was the student.,1.3120436668395996
distilroberta-base,157,relative_clause,formalization,The person who solved the experiment was the student.,It is true that the person who solved the experiment was the student.,1.309177279472351
distilroberta-base,157,temporal_clause,negation,"After the student solved the experiment, the situation changed.","After the student did not solve the experiment, the situation changed.",0.744825541973114
distilroberta-base,157,temporal_clause,question,"After the student solved the experiment, the situation changed.",Did the situation change after the student solved the experiment?,1.1215518712997437
distilroberta-base,157,temporal_clause,future,"After the student solved the experiment, the situation changed.","After the student will solve the experiment, the situation will change.",1.27884840965271
distilroberta-base,157,temporal_clause,uncertainty,"After the student solved the experiment, the situation changed.","After the student may have solved the experiment, the situation changed.",0.8145480155944824
distilroberta-base,157,temporal_clause,passive,"After the student solved the experiment, the situation changed.","After the experiment was solved by the student, the situation changed.",0.8107519149780273
distilroberta-base,157,temporal_clause,formalization,"After the student solved the experiment, the situation changed.","It is true that after the student solved the experiment, the situation changed.",1.1992123126983643
distilroberta-base,157,reported_statement,negation,The report said that the student solved the experiment.,The report said that the student did not solve the experiment.,0.8765494227409363
distilroberta-base,157,reported_statement,question,The report said that the student solved the experiment.,Did the report say that the student solved the experiment?,1.2760491371154785
distilroberta-base,157,reported_statement,future,The report said that the student solved the experiment.,The report said that the student will solve the experiment.,0.8182783126831055
distilroberta-base,157,reported_statement,uncertainty,The report said that the student solved the experiment.,The report said that the student may have solved the experiment.,0.8565278649330139
distilroberta-base,157,reported_statement,passive,The report said that the student solved the experiment.,The report said that the experiment was solved by the student.,0.8549724221229553
distilroberta-base,157,reported_statement,formalization,The report said that the student solved the experiment.,It is true that the report said that the student solved the experiment.,1.196988582611084
